station,date,18,21,00,03,06,09,12,15,source,region_id
Талдыкорган,2022-01-02,-2.4,-3.2,-4.6,-5.1,4.1,7.4,2.9,-1,Температура воздуха,1
Талдыкорган,2022-01-03,-2,-2.2,-3.8,-5.2,3.0,10.0,1.6,0.8,Температура воздуха,1
Талдыкорган,2022-01-04,-0.8,-2.4,-4,-2.5,2.2,5.0,4.2,2.6,Температура воздуха,1
Талдыкорган,2022-01-05,2,0.8,0.6,0.2,2.0,1.8,0.9,0.3,Температура воздуха,1
Талдыкорган,2022-01-06,-2.2,-2.2,-2,-2.4,-2.8,2.0,-1,-1.4,Температура воздуха,1
Талдыкорган,2022-01-07,-1.6,-1.8,-1.8,-2.2,-1.6,-1.0,-0.6,0.2,Температура воздуха,1
Талдыкорган,2022-01-08,-0.4,-1,-0.8,-0.5,-0.3,-0.1,-0.3,-0.1,Температура воздуха,1
Талдыкорган,2022-01-09,-1,-1.2,-1.7,-1.6,-1.8,-2.0,-,-,Температура воздуха,1
Талдыкорган,2022-01-10,-,-,-,-2.6,-2.2,-2.8,-3,-,Температура воздуха,1
Талдыкорган,2022-01-11,-,-,-,-4.4,-4.0,-3.0,-3,-4.2,Температура воздуха,1
Талдыкорган,2022-01-12,-3.8,-4.2,-4.6,-5.4,-4.9,-1.3,-3,-6,Температура воздуха,1
Талдыкорган,2022-01-13,-6.8,-7.4,-7,-6.6,2.0,3.8,1.6,1.2,Температура воздуха,1
Талдыкорган,2022-01-14,1,0.3,-0.2,0.0,4.4,8.8,6.2,6,Температура воздуха,1
Талдыкорган,2022-01-15,4.4,-0.8,-2.2,-2.0,3.0,7.0,5.1,0.6,Температура воздуха,1
Талдыкорган,2022-01-16,0.4,-2.6,-3.2,-3.0,4.6,6.0,5.6,2.1,Температура воздуха,1
Талдыкорган,2022-01-17,0.4,0.3,-1.2,-1.6,5.2,5.6,2.7,1,Температура воздуха,1
Талдыкорган,2022-01-18,-0.3,-0.6,-0.6,-0.6,1.2,4.8,1.8,-0.8,Температура воздуха,1
Талдыкорган,2022-01-19,-0.8,-1.7,-1.3,-2.8,-2.0,-1.2,-2,-1.8,Температура воздуха,1
Талдыкорган,2022-01-20,-2,-1.8,-1.8,-2.4,-1.0,2.0,-3.1,-4.1,Температура воздуха,1
Талдыкорган,2022-01-21,-7,-12.5,-15,-15.8,-7.2,-7.0,-9.4,-11.8,Температура воздуха,1
Талдыкорган,2022-01-22,-12,-12.2,-13.4,-15.4,-10.1,-3.9,-8.7,-9.5,Температура воздуха,1
Талдыкорган,2022-01-23,-10.7,-10.8,-10.8,-10.4,-7.0,-6.2,-7,-7.2,Температура воздуха,1
Талдыкорган,2022-01-24,-7.1,-5.4,-4.8,-4.6,-3.2,-2.8,-3.8,-4.8,Температура воздуха,1
Талдыкорган,2022-01-25,-4.8,-4.8,-5.2,-5.0,0.0,-1.4,-4.6,-6.8,Температура воздуха,1
Талдыкорган,2022-01-26,-6.8,-7,-7.8,-8.5,-2.2,-1.5,-2.6,-3.2,Температура воздуха,1
Талдыкорган,2022-01-27,-9.7,-10.7,-13.1,-14.5,-2.2,-2.6,-6,-12,Температура воздуха,1
Талдыкорган,2022-01-28,-15.4,-16.5,-16.9,-17.1,-4.6,-4.2,-11.4,-14,Температура воздуха,1
Талдыкорган,2022-01-29,-15.8,-16.8,-15.4,-13.4,-0.2,1.8,-0.4,-2.2,Температура воздуха,1
Талдыкорган,2022-01-30,-3.2,-2,-0.4,-1.8,0.2,4.0,-0.4,-1.7,Температура воздуха,1
Талдыкорган,2022-01-31,-2.5,-5.4,-9.8,-9.2,-3.2,0.0,-4,-4.6,Температура воздуха,1
Талдыкорган,2022-02-01,-5,-5.4,-6.4,-6.2,-4.9,-4.4,-5,-5.4,Температура воздуха,1
Талдыкорган,2022-02-02,-5.5,-5.9,-8.4,-9.4,-7.8,-5.3,-6,-6.2,Температура воздуха,1
Талдыкорган,2022-02-03,-6.5,-9.7,-10.8,-9.6,-5.2,-3.0,-6,-6.7,Температура воздуха,1
Талдыкорган,2022-02-04,-7,-7.3,-9.4,-10.6,-6.3,-2.4,-8,-11.2,Температура воздуха,1
Талдыкорган,2022-02-05,-12.7,-13.6,-14,-14.0,-1.8,1.2,-2,-8.2,Температура воздуха,1
Талдыкорган,2022-02-06,-10.6,-11.5,-13.2,-12.1,2.6,5.6,1.7,-4.5,Температура воздуха,1
Талдыкорган,2022-02-07,-6.4,-2.9,0.2,0.2,0.1,0.0,-0.2,-1,Температура воздуха,1
Талдыкорган,2022-02-08,-2,-7.6,-13.6,-13.0,-3.0,1.0,-3.6,-5.8,Температура воздуха,1
Талдыкорган,2022-02-09,-6.4,-6.4,-7.5,-8.2,-5.6,-4.2,-3.6,-3.1,Температура воздуха,1
Талдыкорган,2022-02-10,-4.6,-2.7,-3.4,-2.8,-2.0,-0.8,-2.6,-3.2,Температура воздуха,1
Талдыкорган,2022-02-11,-6.6,-7.2,-11.2,-10.4,-3.1,-1.3,-4.6,-12.8,Температура воздуха,1
Талдыкорган,2022-02-12,-13.7,-9.8,-6.6,2.4,2.2,2.3,-1.2,-2.8,Температура воздуха,1
Талдыкорган,2022-02-13,-3.2,-4.9,-6,-5.6,-0.6,1.4,-0.6,-2.6,Температура воздуха,1
Талдыкорган,2022-02-14,-3.8,-4.2,-6.4,-4.3,0.0,2.2,2.6,2.5,Температура воздуха,1
Талдыкорган,2022-02-15,2.9,-0.6,-4.6,-4.4,-4.8,-3.0,-4,-6.8,Температура воздуха,1
Талдыкорган,2022-02-16,-10.6,-11.2,-16.7,-17.0,-6.1,-4.4,-7,-14.5,Температура воздуха,1
Талдыкорган,2022-02-17,-18.1,-20.1,-20.9,-19.6,-8.6,-3.8,-6,-16,Температура воздуха,1
Талдыкорган,2022-02-18,-19.4,-20.4,-20.9,-17.0,-1.6,-1.5,-8.2,-14.2,Температура воздуха,1
Талдыкорган,2022-02-19,-16.8,-17.6,-18.6,-17.9,-1.2,1.0,-2,-11.6,Температура воздуха,1
Талдыкорган,2022-02-20,-13.5,-14.8,-16.1,-13.0,2.2,5.4,3.2,-5.6,Температура воздуха,1
Талдыкорган,2022-02-21,-8.8,-9.5,-10.8,-7.4,5.0,9.0,5.9,-1.6,Температура воздуха,1
Талдыкорган,2022-02-22,-4.3,-6.2,-8.7,-5.0,7.5,10.0,-0.7,-3.8,Температура воздуха,1
Талдыкорган,2022-02-23,-4.8,-5.4,-6,-4.0,7.0,8.1,6,-0.4,Температура воздуха,1
Талдыкорган,2022-02-24,-2.6,-3.8,-4.6,-3.6,4.8,7.0,3.4,-1.1,Температура воздуха,1
Талдыкорган,2022-02-25,-2.6,-3.8,-4.4,-2.4,5.0,6.8,2.8,-1,Температура воздуха,1
Талдыкорган,2022-02-26,-2.2,-2.5,-4,-2.4,4.1,4.2,0.9,-0.9,Температура воздуха,1
Талдыкорган,2022-02-27,-2.2,-3.4,-4.4,-4.5,4.3,6.3,0.5,-2.3,Температура воздуха,1
Талдыкорган,2022-02-28,-4.2,-3.8,-3.4,-0.8,7.2,10.2,9.8,0.8,Температура воздуха,1
Талдыкорган,2022-03-01,-0.8,-2,-0.6,-0.2,8.6,9.9,8.2,2.4,Температура воздуха,1
Талдыкорган,2022-03-02,3.5,3.7,3,3.2,8.0,9.4,7.2,6,Температура воздуха,1
Талдыкорган,2022-03-03,4.8,3.5,0.6,2.2,4.3,8.7,5.8,1.4,Температура воздуха,1
Талдыкорган,2022-03-04,-0.8,-2.5,-2.8,0.0,10.0,12.6,10.1,7.8,Температура воздуха,1
Талдыкорган,2022-03-05,5.8,4.6,6.2,10.0,13.0,16.6,14.4,7,Температура воздуха,1
Талдыкорган,2022-03-06,6.6,7.6,6.8,6.8,8.4,12.8,13.4,8.2,Температура воздуха,1
Талдыкорган,2022-03-07,8.8,7.5,7.6,7.2,8.6,3.2,7.8,2,Температура воздуха,1
Талдыкорган,2022-03-08,5,4.5,1.6,4.4,7.5,8.3,7.1,2.7,Температура воздуха,1
Талдыкорган,2022-03-09,1.4,-0.3,-1,-0.2,5.0,6.8,5.4,2,Температура воздуха,1
Талдыкорган,2022-03-10,-0.1,-0.3,3.1,4.0,6.8,10.0,10,4.6,Температура воздуха,1
Талдыкорган,2022-03-11,2.6,0.3,-1,1.1,2.9,6.0,5.5,4.8,Температура воздуха,1
Талдыкорган,2022-03-12,5,8.6,7.5,7.4,8.6,10.2,11.4,5.4,Температура воздуха,1
Талдыкорган,2022-03-13,3,2.8,5,12.7,14.8,11.8,11.7,8.6,Температура воздуха,1
Талдыкорган,2022-03-14,8.5,7.4,6,5.4,8.4,10.1,10,6.8,Температура воздуха,1
Талдыкорган,2022-03-15,5.4,5,4.2,4.5,4.2,3.6,2.4,2.6,Температура воздуха,1
Талдыкорган,2022-03-16,3,2.4,2.4,2.8,4.6,5.2,4.8,2.4,Температура воздуха,1
Талдыкорган,2022-03-17,0.8,-1.2,-2.4,-1.4,-0.4,1.2,1,1.2,Температура воздуха,1
Талдыкорган,2022-03-18,1.6,1.4,2.6,1.6,1.8,2.0,1.4,1,Температура воздуха,1
Талдыкорган,2022-03-19,0.9,-0.9,-0.7,-1.0,1.2,4.0,3.4,1.4,Температура воздуха,1
Талдыкорган,2022-03-20,-0.6,-1.3,-1.6,-0.6,0.3,2.0,2.2,1.4,Температура воздуха,1
Талдыкорган,2022-03-21,-1,-2.5,-4,-1.0,4.6,6.5,6.9,4.2,Температура воздуха,1
Талдыкорган,2022-03-22,6.5,1.8,-0.4,-0.4,0.2,2.6,3.2,-0.4,Температура воздуха,1
Талдыкорган,2022-03-23,0.2,0.4,-1.2,-1.1,-0.1,0.1,0.2,-0.7,Температура воздуха,1
Талдыкорган,2022-03-24,-0.1,-0.2,-1,-0.2,3.3,5.1,5.4,0.6,Температура воздуха,1
Талдыкорган,2022-03-25,-1.2,-2,-3,1.2,6.0,7.8,8.1,1.5,Температура воздуха,1
Талдыкорган,2022-03-26,-1.4,-1.9,-2.8,0.6,12.8,14.2,12.2,9,Температура воздуха,1
Талдыкорган,2022-03-27,7.7,7.1,6.2,6.6,7.8,10.4,9.8,8.2,Температура воздуха,1
Талдыкорган,2022-03-28,5,3.5,0.2,3.6,9.6,11.9,11.4,5.9,Температура воздуха,1
Талдыкорган,2022-03-29,4.1,1.9,-0.4,5.8,14.0,17.4,6,2.2,Температура воздуха,1
Талдыкорган,2022-03-30,0.8,0.6,-1.2,1.2,6.6,9.0,8.6,2.6,Температура воздуха,1
Талдыкорган,2022-03-31,-0.3,-1.9,-2.6,3.5,12.3,16.3,15.8,8.2,Температура воздуха,1
Талдыкорган,2022-04-01,2.6,0,-1,7.2,18.8,21.2,17.4,10.2,Температура воздуха,1
Талдыкорган,2022-04-02,7,6.5,3.2,11.3,19.7,21.1,20.1,10.9,Температура воздуха,1
Талдыкорган,2022-04-03,6.6,5.5,2.3,9.0,19.2,21.0,20,12.8,Температура воздуха,1
Талдыкорган,2022-04-04,8.4,7.2,3.2,8.4,21.5,23.0,21.2,13.6,Температура воздуха,1
Талдыкорган,2022-04-05,7.4,5.4,3.2,13.0,24.0,26.2,25,15.3,Температура воздуха,1
Талдыкорган,2022-04-06,12,9,6.4,15.0,26.2,29.2,28.2,19,Температура воздуха,1
Талдыкорган,2022-04-07,15,14,13.8,19.5,25.9,28.9,27.1,24,Температура воздуха,1
Талдыкорган,2022-04-08,15.7,18.3,17.3,16.1,18.2,18.6,18.2,13.2,Температура воздуха,1
Талдыкорган,2022-04-09,11,9.8,4.3,12.5,17.0,17.6,16,13.6,Температура воздуха,1
Талдыкорган,2022-04-10,10.8,7.6,5,9.8,15.8,18.2,17.5,12.8,Температура воздуха,1
Талдыкорган,2022-04-11,8.9,6.8,5.6,8.0,15.6,21.0,19.4,14.2,Температура воздуха,1
Талдыкорган,2022-04-12,8,7,4.4,9.2,17.4,20.5,20,14.5,Температура воздуха,1
Талдыкорган,2022-04-13,7.2,6.4,5,12.5,19.8,21.5,21.2,12.8,Температура воздуха,1
Талдыкорган,2022-04-14,7.6,5.2,5.6,14.4,20.8,22.4,22.6,14.2,Температура воздуха,1
Талдыкорган,2022-04-15,9.2,6,4.8,15.6,23.6,25.2,23.9,15.4,Температура воздуха,1
Талдыкорган,2022-04-16,8,5.5,2,14.8,24.2,25.2,24.2,14.2,Температура воздуха,1
Талдыкорган,2022-04-17,7.4,5,4.8,14.2,25.0,26.0,24.5,16,Температура воздуха,1
Талдыкорган,2022-04-18,9.2,7.6,6,16.3,26.8,28.4,26.3,17,Температура воздуха,1
Талдыкорган,2022-04-19,12.7,10.5,12.1,17.8,21.0,23.4,18.2,13.8,Температура воздуха,1
Талдыкорган,2022-04-20,10.8,7.8,6,8.0,12.0,14.8,15,8,Температура воздуха,1
Талдыкорган,2022-04-21,3.6,1.2,-0.8,10.2,17.8,20.8,20.8,10.6,Температура воздуха,1
Талдыкорган,2022-04-22,6.8,5,3.4,14.0,21.6,23.4,23.1,15.2,Температура воздуха,1
Талдыкорган,2022-04-23,9.8,7.4,6.8,19.9,24.0,25.6,24.2,17.4,Температура воздуха,1
Талдыкорган,2022-04-24,13.4,14.5,13.9,11.5,6.2,8.8,12.5,7.4,Температура воздуха,1
Талдыкорган,2022-04-25,6.2,6.7,11.7,12.4,12.8,12.9,13.8,11,Температура воздуха,1
Талдыкорган,2022-04-26,7.8,6.2,5,8.0,11.6,15.8,16.4,12,Температура воздуха,1
Талдыкорган,2022-04-27,5.8,4.6,3.8,11.5,13.8,16.8,16.3,10.9,Температура воздуха,1
Талдыкорган,2022-04-28,6.1,3.4,2.8,12.3,19.4,20.8,19.8,16,Температура воздуха,1
Талдыкорган,2022-04-29,8.2,6.4,2.5,13.8,22.5,26.6,25,15,Температура воздуха,1
Талдыкорган,2022-04-30,9,6.6,5,20.0,26.2,27.8,25.5,18.1,Температура воздуха,1
Талдыкорган,2022-05-01,16.2,13.8,9.2,20.4,28.8,29.8,29.4,22,Температура воздуха,1
Талдыкорган,2022-05-02,18.2,17,16.8,22.5,28.6,30.5,30.4,23.5,Температура воздуха,1
Талдыкорган,2022-05-03,18,16.4,12,20.3,24.2,23.8,23,17.8,Температура воздуха,1
Талдыкорган,2022-05-04,14.7,12.7,9.8,11.0,17.6,23.6,24,18.4,Температура воздуха,1
Талдыкорган,2022-05-05,16.2,16.6,16.6,18.9,19.9,20.8,20.7,18.8,Температура воздуха,1
Талдыкорган,2022-05-06,15.8,11.4,9.6,18.2,22.8,25.4,25.2,19.2,Температура воздуха,1
Талдыкорган,2022-05-07,15,13,10.8,18.7,23.1,26.8,26.7,18.9,Температура воздуха,1
Талдыкорган,2022-05-08,14.2,11.4,9,12.7,20.0,23.2,22.8,17.4,Температура воздуха,1
Талдыкорган,2022-05-09,13.8,12,7.5,12.5,22.2,26.7,25.6,19.6,Температура воздуха,1
Талдыкорган,2022-05-10,12.8,10,6.7,18.6,25.6,28.8,27.6,18.7,Температура воздуха,1
Талдыкорган,2022-05-11,19.4,16.5,14.1,15.0,18.2,21.8,21.2,19.2,Температура воздуха,1
Талдыкорган,2022-05-12,15.6,12,10.8,18.1,23.3,25.1,24.3,18.8,Температура воздуха,1
Талдыкорган,2022-05-13,14.2,11.4,10.1,19.0,25.8,26.5,26.8,19.5,Температура воздуха,1
Талдыкорган,2022-05-14,15.4,12.8,14,18.4,19.2,21.0,22.8,18.7,Температура воздуха,1
Талдыкорган,2022-05-15,15.4,17.8,14.2,14.3,15.2,19.3,21.4,16.6,Температура воздуха,1
Талдыкорган,2022-05-16,13.2,10.5,9.6,17.2,23.0,24.6,24.6,19.2,Температура воздуха,1
Талдыкорган,2022-05-17,14.4,11,9.3,19.0,25.4,26.4,26.6,20,Температура воздуха,1
Талдыкорган,2022-05-18,15,13.2,12.2,23.0,27.4,29.2,28.9,24.2,Температура воздуха,1
Талдыкорган,2022-05-19,23.1,21.1,17,16.5,20.1,23.6,23.2,19.5,Температура воздуха,1
Талдыкорган,2022-05-20,15.4,12.8,11.8,22.0,26.3,27.2,27.1,22.8,Температура воздуха,1
Талдыкорган,2022-05-21,18.8,14.2,11.7,17.2,25.0,25.6,24.2,21,Температура воздуха,1
Талдыкорган,2022-05-22,22,21,19.8,25.0,23.9,22.8,16.9,15.2,Температура воздуха,1
Талдыкорган,2022-05-23,14.3,11.8,11.4,12.8,16.4,20.0,20.4,17.2,Температура воздуха,1
Талдыкорган,2022-05-24,13.5,12,10,18.2,22.0,24.5,25.5,19.6,Температура воздуха,1
Талдыкорган,2022-05-25,16,13.6,14.5,20.0,27.0,28.4,28.6,23.4,Температура воздуха,1
Талдыкорган,2022-05-26,19.6,16.8,16.4,24.0,27.2,30.6,30,23.8,Температура воздуха,1
Талдыкорган,2022-05-27,19,16.4,16,25.2,31.8,33.1,31.9,27,Температура воздуха,1
Талдыкорган,2022-05-28,19.9,16.8,15.3,22.7,24.6,24.0,21.4,18.3,Температура воздуха,1
Талдыкорган,2022-05-29,16.6,15.2,12.4,13.2,12.8,15.6,16.2,13.6,Температура воздуха,1
Талдыкорган,2022-05-30,12,11.6,10.2,14.4,19.0,19.8,19.8,16.7,Температура воздуха,1
Талдыкорган,2022-05-31,15,14,13.4,17.4,19.0,20.0,20.2,15.4,Температура воздуха,1
Талдыкорган,2022-06-01,16,15,15.6,17.8,22.0,15.4,19.8,19,Температура воздуха,1
Талдыкорган,2022-06-02,17.4,15,16.4,16.9,21.2,22.3,22.8,17.4,Температура воздуха,1
Талдыкорган,2022-06-03,12.6,9.8,9.2,18.5,24.0,26.0,25.6,19.4,Температура воздуха,1
Талдыкорган,2022-06-04,16.4,15.6,15.4,16.4,18.0,18.4,20.4,17.6,Температура воздуха,1
Талдыкорган,2022-06-05,16.1,17.2,18,23.4,26.4,26.6,26.4,18.8,Температура воздуха,1
Талдыкорган,2022-06-06,14,13,8.2,15.6,23.0,26.9,26.9,19.6,Температура воздуха,1
Талдыкорган,2022-06-07,11.9,10.8,9.3,19.4,25.8,28.0,28.6,22.4,Температура воздуха,1
Талдыкорган,2022-06-08,14.2,13,11.2,25.0,29.8,31.8,31.8,23.1,Температура воздуха,1
Талдыкорган,2022-06-09,15.5,12.8,14.8,25.0,33.3,34.2,33.7,25.2,Температура воздуха,1
Талдыкорган,2022-06-10,20.4,16.8,18.2,27.4,33.6,33.7,29.4,26.4,Температура воздуха,1
Талдыкорган,2022-06-11,20.8,17.8,15.6,26.6,32.0,32.4,23.8,22.3,Температура воздуха,1
